N,age,ethnicity,sex,constituency_id,region
20,5,3,0,15,East Midlands
13,6,3,0,15,East Midlands
18,7,3,0,15,East Midlands
21,8,3,0,15,East Midlands
14,9,3,0,15,East Midlands
8,10,3,0,15,East Midlands
4,11,3,0,15,East Midlands
3,12,3,0,15,East Midlands
6,13,3,0,15,East Midlands
4,14,3,0,15,East Midlands
0,15,3,0,15,East Midlands
1,16,3,0,15,East Midlands
29,0,3,1,15,East Midlands
1,1,3,1,15,East Midlands
3,2,3,1,15,East Midlands
7,3,3,1,15,East Midlands
11,4,3,1,15,East Midlands
11,5,3,1,15,East Midlands
14,6,3,1,15,East Midlands
12,7,3,1,15,East Midlands
17,8,3,1,15,East Midlands
15,9,3,1,15,East Midlands
10,10,3,1,15,East Midlands
9,11,3,1,15,East Midlands
6,12,3,1,15,East Midlands
2,13,3,1,15,East Midlands
0,14,3,1,15,East Midlands
0,15,3,1,15,East Midlands
0,16,3,1,15,East Midlands
17,0,4,0,15,East Midlands
3,1,4,0,15,East Midlands
2,2,4,0,15,East Midlands
5,3,4,0,15,East Midlands
13,4,4,0,15,East Midlands
12,5,4,0,15,East Midlands
8,6,4,0,15,East Midlands
8,7,4,0,15,East Midlands
9,8,4,0,15,East Midlands
2,9,4,0,15,East Midlands
2,10,4,0,15,East Midlands
0,11,4,0,15,East Midlands
1,12,4,0,15,East Midlands
0,13,4,0,15,East Midlands
0,14,4,0,15,East Midlands
0,15,4,0,15,East Midlands
0,16,4,0,15,East Midlands
16,0,4,1,15,East Midlands
1,1,4,1,15,East Midlands
0,2,4,1,15,East Midlands
4,3,4,1,15,East Midlands
4,4,4,1,15,East Midlands
3,5,4,1,15,East Midlands
9,6,4,1,15,East Midlands
8,7,4,1,15,East Midlands
2,8,4,1,15,East Midlands
1,9,4,1,15,East Midlands
0,10,4,1,15,East Midlands
1,11,4,1,15,East Midlands
2,12,4,1,15,East Midlands
1,13,4,1,15,East Midlands
0,14,4,1,15,East Midlands
0,15,4,1,15,East Midlands
1,16,4,1,15,East Midlands
11395,0,0,0,16,South East
1482,1,0,0,16,South East
1361,2,0,0,16,South East
2845,3,0,0,16,South East
2766,4,0,0,16,South East
2852,5,0,0,16,South East
3341,6,0,0,16,South East
4263,7,0,0,16,South East
4249,8,0,0,16,South East
3507,9,0,0,16,South East
3198,10,0,0,16,South East
3620,11,0,0,16,South East
2895,12,0,0,16,South East
2175,13,0,0,16,South East
1661,14,0,0,16,South East
1112,15,0,0,16,South East
903,16,0,0,16,South East
10933,0,0,1,16,South East
1368,1,0,1,16,South East
1221,2,0,1,16,South East
2893,3,0,1,16,South East
3218,4,0,1,16,South East
3159,5,0,1,16,South East
3520,6,0,1,16,South East
4503,7,0,1,16,South East
4299,8,0,1,16,South East
3629,9,0,1,16,South East
3338,10,0,1,16,South East
3888,11,0,1,16,South East
3178,12,0,1,16,South East
2362,13,0,1,16,South East
1986,14,0,1,16,South East
1592,15,0,1,16,South East
1808,16,0,1,16,South East
388,0,1,0,16,South East
35,1,1,0,16,South East
45,2,1,0,16,South East
56,3,1,0,16,South East
45,4,1,0,16,South East
35,5,1,0,16,South East
42,6,1,0,16,South East
44,7,1,0,16,South East
58,8,1,0,16,South East
18,9,1,0,16,South East
17,10,1,0,16,South East
10,11,1,0,16,South East
9,12,1,0,16,South East
8,13,1,0,16,South East
7,14,1,0,16,South East
7,15,1,0,16,South East
2,16,1,0,16,South East
419,0,1,1,16,South East
49,1,1,1,16,South East
38,2,1,1,16,South East
51,3,1,1,16,South East
55,4,1,1,16,South East
40,5,1,1,16,South East
44,6,1,1,16,South East
38,7,1,1,16,South East
36,8,1,1,16,South East
22,9,1,1,16,South East
14,10,1,1,16,South East
15,11,1,1,16,South East
12,12,1,1,16,South East
8,13,1,1,16,South East
5,14,1,1,16,South East
3,15,1,1,16,South East
7,16,1,1,16,South East
437,0,2,0,16,South East
97,1,2,0,16,South East
93,2,2,0,16,South East
154,3,2,0,16,South East
136,4,2,0,16,South East
131,5,2,0,16,South East
171,6,2,0,16,South East
218,7,2,0,16,South East
215,8,2,0,16,South East
106,9,2,0,16,South East
64,10,2,0,16,South East
46,11,2,0,16,South East
35,12,2,0,16,South East
30,13,2,0,16,South East
11,14,2,0,16,South East
4,15,2,0,16,South East
1,16,2,0,16,South East
445,0,2,1,16,South East
77,1,2,1,16,South East
80,2,2,1,16,South East
164,3,2,1,16,South East
140,4,2,1,16,South East
188,5,2,1,16,South East
258,6,2,1,16,South East
224,7,2,1,16,South East
170,8,2,1,16,South East
92,9,2,1,16,South East
60,10,2,1,16,South East
70,11,2,1,16,South East
34,12,2,1,16,South East
13,13,2,1,16,South East
14,14,2,1,16,South East
6,15,2,1,16,South East
7,16,2,1,16,South East
216,0,3,0,16,South East
22,1,3,0,16,South East
13,2,3,0,16,South East
23,3,3,0,16,South East
22,4,3,0,16,South East
45,5,3,0,16,South East
58,6,3,0,16,South East
74,7,3,0,16,South East
65,8,3,0,16,South East
42,9,3,0,16,South East
21,10,3,0,16,South East
9,11,3,0,16,South East
12,12,3,0,16,South East
2,13,3,0,16,South East
5,14,3,0,16,South East
1,15,3,0,16,South East
3,16,3,0,16,South East
237,0,3,1,16,South East
15,1,3,1,16,South East
15,2,3,1,16,South East
28,3,3,1,16,South East
42,4,3,1,16,South East
60,5,3,1,16,South East
91,6,3,1,16,South East
80,7,3,1,16,South East
69,8,3,1,16,South East
39,9,3,1,16,South East
26,10,3,1,16,South East
12,11,3,1,16,South East
16,12,3,1,16,South East
6,13,3,1,16,South East
3,14,3,1,16,South East
1,15,3,1,16,South East
2,16,3,1,16,South East
34,0,4,0,16,South East
18,1,4,0,16,South East
8,2,4,0,16,South East
20,3,4,0,16,South East
17,4,4,0,16,South East
20,5,4,0,16,South East
16,6,4,0,16,South East
19,7,4,0,16,South East
14,8,4,0,16,South East
9,9,4,0,16,South East
9,10,4,0,16,South East
6,11,4,0,16,South East
2,12,4,0,16,South East
6,13,4,0,16,South East
0,14,4,0,16,South East
1,15,4,0,16,South East
0,16,4,0,16,South East
41,0,4,1,16,South East
1,1,4,1,16,South East
5,2,4,1,16,South East
11,3,4,1,16,South East
29,4,4,1,16,South East
18,5,4,1,16,South East
18,6,4,1,16,South East
20,7,4,1,16,South East
21,8,4,1,16,South East
7,9,4,1,16,South East
2,10,4,1,16,South East
3,11,4,1,16,South East
2,12,4,1,16,South East
4,13,4,1,16,South East
5,14,4,1,16,South East
2,15,4,1,16,South East
0,16,4,1,16,South East
7543,0,0,0,17,North West
1094,1,0,0,17,North West
998,2,0,0,17,North West
2459,3,0,0,17,North West
2455,4,0,0,17,North West
2355,5,0,0,17,North West
2441,6,0,0,17,North West
3095,7,0,0,17,North West
3269,8,0,0,17,North West
2900,9,0,0,17,North West
2379,10,0,0,17,North West
2727,11,0,0,17,North West
2046,12,0,0,17,North West
1554,13,0,0,17,North West
1158,14,0,0,17,North West
706,15,0,0,17,North West
561,16,0,0,17,North West
6991,0,0,1,17,North West
1000,1,0,1,17,North West
1008,2,0,1,17,North West
2655,3,0,1,17,North West
2767,4,0,1,17,North West
2365,5,0,1,17,North West
2552,6,0,1,17,North West
3263,7,0,1,17,North West
3252,8,0,1,17,North West
2736,9,0,1,17,North West
2400,10,0,1,17,North West
2627,11,0,1,17,North West
2172,12,0,1,17,North West
1890,13,0,1,17,North West
1537,14,0,1,17,North West
1070,15,0,1,17,North West
1167,16,0,1,17,North West
422,0,1,0,17,North West
53,1,1,0,17,North West
26,2,1,0,17,North West
63,3,1,0,17,North West
37,4,1,0,17,North West
39,5,1,0,17,North West
41,6,1,0,17,North West
39,7,1,0,17,North West
37,8,1,0,17,North West
29,9,1,0,17,North West
7,10,1,0,17,North West
8,11,1,0,17,North West
4,12,1,0,17,North West
3,13,1,0,17,North West
3,14,1,0,17,North West
2,15,1,0,17,North West
0,16,1,0,17,North West
382,0,1,1,17,North West
42,1,1,1,17,North West
39,2,1,1,17,North West
59,3,1,1,17,North West
49,4,1,1,17,North West
34,5,1,1,17,North West
39,6,1,1,17,North West
51,7,1,1,17,North West
32,8,1,1,17,North West
16,9,1,1,17,North West
5,10,1,1,17,North West
5,11,1,1,17,North West
12,12,1,1,17,North West
5,13,1,1,17,North West
2,14,1,1,17,North West
4,15,1,1,17,North West
1,16,1,1,17,North West
1257,0,2,0,17,North West
139,1,2,0,17,North West
107,2,2,0,17,North West
348,3,2,0,17,North West
415,4,2,0,17,North West
386,5,2,0,17,North West
332,6,2,0,17,North West
308,7,2,0,17,North West
228,8,2,0,17,North West
237,9,2,0,17,North West
218,10,2,0,17,North West
126,11,2,0,17,North West
91,12,2,0,17,North West
86,13,2,0,17,North West
54,14,2,0,17,North West
25,15,2,0,17,North West
21,16,2,0,17,North West
1198,0,2,1,17,North West
141,1,2,1,17,North West
112,2,2,1,17,North West
318,3,2,1,17,North West
439,4,2,1,17,North West
433,5,2,1,17,North West
389,6,2,1,17,North West
267,7,2,1,17,North West
247,8,2,1,17,North West
256,9,2,1,17,North West
182,10,2,1,17,North West
168,11,2,1,17,North West
91,12,2,1,17,North West
89,13,2,1,17,North West
55,14,2,1,17,North West
33,15,2,1,17,North West
22,16,2,1,17,North West
153,0,3,0,17,North West
16,1,3,0,17,North West
23,2,3,0,17,North West
34,3,3,0,17,North West
45,4,3,0,17,North West
56,5,3,0,17,North West
69,6,3,0,17,North West
53,7,3,0,17,North West
36,8,3,0,17,North West
35,9,3,0,17,North West
19,10,3,0,17,North West
7,11,3,0,17,North West
6,12,3,0,17,North West
6,13,3,0,17,North West
2,14,3,0,17,North West
2,15,3,0,17,North West
1,16,3,0,17,North West
146,0,3,1,17,North West
12,1,3,1,17,North West
10,2,3,1,17,North West
34,3,3,1,17,North West
60,4,3,1,17,North West
64,5,3,1,17,North West
62,6,3,1,17,North West
45,7,3,1,17,North West
43,8,3,1,17,North West
22,9,3,1,17,North West
12,10,3,1,17,North West
8,11,3,1,17,North West
7,12,3,1,17,North West
7,13,3,1,17,North West
0,14,3,1,17,North West
1,15,3,1,17,North West
1,16,3,1,17,North West
34,0,4,0,17,North West
4,1,4,0,17,North West
2,2,4,0,17,North West
9,3,4,0,17,North West
14,4,4,0,17,North West
16,5,4,0,17,North West
17,6,4,0,17,North West
9,7,4,0,17,North West
13,8,4,0,17,North West
12,9,4,0,17,North West
4,10,4,0,17,North West
7,11,4,0,17,North West
0,12,4,0,17,North West
1,13,4,0,17,North West
0,14,4,0,17,North West
2,15,4,0,17,North West
1,16,4,0,17,North West
32,0,4,1,17,North West
5,1,4,1,17,North West
1,2,4,1,17,North West
9,3,4,1,17,North West
12,4,4,1,17,North West
8,5,4,1,17,North West
6,6,4,1,17,North West
6,7,4,1,17,North West
6,8,4,1,17,North West
2,9,4,1,17,North West
3,10,4,1,17,North West
0,11,4,1,17,North West
0,12,4,1,17,North West
1,13,4,1,17,North West
0,14,4,1,17,North West
0,15,4,1,17,North West
0,16,4,1,17,North West
8975,0,0,0,18,South East
1179,1,0,0,18,South East
904,2,0,0,18,South East
2311,3,0,0,18,South East
2736,4,0,0,18,South East
3171,5,0,0,18,South East
3394,6,0,0,18,South East
3749,7,0,0,18,South East
3885,8,0,0,18,South East
3343,9,0,0,18,South East
2669,10,0,0,18,South East
2896,11,0,0,18,South East
2091,12,0,0,18,South East
1666,13,0,0,18,South East
1295,14,0,0,18,South East
863,15,0,0,18,South East
629,16,0,0,18,South East
8433,0,0,1,18,South East
1035,1,0,1,18,South East
928,2,0,1,18,South East
2455,3,0,1,18,South East
2918,4,0,1,18,South East
3191,5,0,1,18,South East
3355,6,0,1,18,South East
3862,7,0,1,18,South East
3757,8,0,1,18,South East
3230,9,0,1,18,South East
2812,10,0,1,18,South East
2853,11,0,1,18,South East
2283,12,0,1,18,South East
1861,13,0,1,18,South East
1555,14,0,1,18,South East
1242,15,0,1,18,South East
1352,16,0,1,18,South East
867,0,1,0,18,South East
63,1,1,0,18,South East
69,2,1,0,18,South East
123,3,1,0,18,South East
104,4,1,0,18,South East
65,5,1,0,18,South East
75,6,1,0,18,South East
57,7,1,0,18,South East
33,8,1,0,18,South East
30,9,1,0,18,South East
14,10,1,0,18,South East
13,11,1,0,18,South East
7,12,1,0,18,South East
8,13,1,0,18,South East
4,14,1,0,18,South East
4,15,1,0,18,South East
5,16,1,0,18,South East
752,0,1,1,18,South East
86,1,1,1,18,South East
44,2,1,1,18,South East
123,3,1,1,18,South East
81,4,1,1,18,South East
72,5,1,1,18,South East
48,6,1,1,18,South East
58,7,1,1,18,South East
47,8,1,1,18,South East
31,9,1,1,18,South East
20,10,1,1,18,South East
16,11,1,1,18,South East
8,12,1,1,18,South East
7,13,1,1,18,South East
8,14,1,1,18,South East
6,15,1,1,18,South East
5,16,1,1,18,South East
1473,0,2,0,18,South East
139,1,2,0,18,South East
135,2,2,0,18,South East
300,3,2,0,18,South East
458,4,2,0,18,South East
451,5,2,0,18,South East
426,6,2,0,18,South East
320,7,2,0,18,South East
216,8,2,0,18,South East
210,9,2,0,18,South East
157,10,2,0,18,South East
86,11,2,0,18,South East
59,12,2,0,18,South East
53,13,2,0,18,South East
37,14,2,0,18,South East
22,15,2,0,18,South East
14,16,2,0,18,South East
1377,0,2,1,18,South East
130,1,2,1,18,South East
125,2,2,1,18,South East
287,3,2,1,18,South East
462,4,2,1,18,South East
529,5,2,1,18,South East
425,6,2,1,18,South East
328,7,2,1,18,South East
200,8,2,1,18,South East
180,9,2,1,18,South East
167,10,2,1,18,South East
121,11,2,1,18,South East
54,12,2,1,18,South East
51,13,2,1,18,South East
44,14,2,1,18,South East
20,15,2,1,18,South East
12,16,2,1,18,South East
306,0,3,0,18,South East
34,1,3,0,18,South East
57,2,3,0,18,South East
105,3,3,0,18,South East
87,4,3,0,18,South East
134,5,3,0,18,South East
133,6,3,0,18,South East
134,7,3,0,18,South East
162,8,3,0,18,South East
99,9,3,0,18,South East
37,10,3,0,18,South East
22,11,3,0,18,South East
21,12,3,0,18,South East
36,13,3,0,18,South East
24,14,3,0,18,South East
12,15,3,0,18,South East
5,16,3,0,18,South East
289,0,3,1,18,South East
35,1,3,1,18,South East
35,2,3,1,18,South East
85,3,3,1,18,South East
108,4,3,1,18,South East
154,5,3,1,18,South East
119,6,3,1,18,South East
144,7,3,1,18,South East
114,8,3,1,18,South East
90,9,3,1,18,South East
41,10,3,1,18,South East
42,11,3,1,18,South East
27,12,3,1,18,South East
35,13,3,1,18,South East
17,14,3,1,18,South East
6,15,3,1,18,South East
5,16,3,1,18,South East
71,0,4,0,18,South East
6,1,4,0,18,South East
6,2,4,0,18,South East
13,3,4,0,18,South East
32,4,4,0,18,South East
15,5,4,0,18,South East
21,6,4,0,18,South East
27,7,4,0,18,South East
17,8,4,0,18,South East
12,9,4,0,18,South East
18,10,4,0,18,South East
12,11,4,0,18,South East
7,12,4,0,18,South East
5,13,4,0,18,South East
1,14,4,0,18,South East
1,15,4,0,18,South East
0,16,4,0,18,South East
76,0,4,1,18,South East
8,1,4,1,18,South East
5,2,4,1,18,South East
19,3,4,1,18,South East
26,4,4,1,18,South East
31,5,4,1,18,South East
26,6,4,1,18,South East
14,7,4,1,18,South East
23,8,4,1,18,South East
11,9,4,1,18,South East
14,10,4,1,18,South East
10,11,4,1,18,South East
11,12,4,1,18,South East
17,13,4,1,18,South East
2,14,4,1,18,South East
3,15,4,1,18,South East
2,16,4,1,18,South East
11332,0,0,0,20,South East
1412,1,0,0,20,South East
1328,2,0,0,20,South East
3157,3,0,0,20,South East
3684,4,0,0,20,South East
3748,5,0,0,20,South East
3960,6,0,0,20,South East
4585,7,0,0,20,South East
4555,8,0,0,20,South East
3885,9,0,0,20,South East
3309,10,0,0,20,South East
3483,11,0,0,20,South East
2651,12,0,0,20,South East
2093,13,0,0,20,South East
1591,14,0,0,20,South East
1004,15,0,0,20,South East
720,16,0,0,20,South East
11057,0,0,1,20,South East
1406,1,0,1,20,South East
1161,2,0,1,20,South East
2849,3,0,1,20,South East
3766,4,0,1,20,South East
3741,5,0,1,20,South East
4209,6,0,1,20,South East
4620,7,0,1,20,South East
4622,8,0,1,20,South East
3766,9,0,1,20,South East
3319,10,0,1,20,South East
3594,11,0,1,20,South East
2693,12,0,1,20,South East
2223,13,0,1,20,South East
1746,14,0,1,20,South East
1493,15,0,1,20,South East
1617,16,0,1,20,South East
569,0,1,0,20,South East
47,1,1,0,20,South East
41,2,1,0,20,South East
92,3,1,0,20,South East
99,4,1,0,20,South East
60,5,1,0,20,South East
52,6,1,0,20,South East
49,7,1,0,20,South East
48,8,1,0,20,South East
23,9,1,0,20,South East
11,10,1,0,20,South East
14,11,1,0,20,South East
12,12,1,0,20,South East
6,13,1,0,20,South East
5,14,1,0,20,South East
3,15,1,0,20,South East
1,16,1,0,20,South East
535,0,1,1,20,South East
40,1,1,1,20,South East
25,2,1,1,20,South East
62,3,1,1,20,South East
79,4,1,1,20,South East
47,5,1,1,20,South East
65,6,1,1,20,South East
47,7,1,1,20,South East
43,8,1,1,20,South East
27,9,1,1,20,South East
14,10,1,1,20,South East
6,11,1,1,20,South East
9,12,1,1,20,South East
8,13,1,1,20,South East
7,14,1,1,20,South East
1,15,1,1,20,South East
3,16,1,1,20,South East
687,0,2,0,20,South East
65,1,2,0,20,South East
64,2,2,0,20,South East
145,3,2,0,20,South East
255,4,2,0,20,South East
318,5,2,0,20,South East
224,6,2,0,20,South East
187,7,2,0,20,South East
108,8,2,0,20,South East
82,9,2,0,20,South East
84,10,2,0,20,South East
38,11,2,0,20,South East
32,12,2,0,20,South East
25,13,2,0,20,South East
28,14,2,0,20,South East
11,15,2,0,20,South East
3,16,2,0,20,South East
767,0,2,1,20,South East
63,1,2,1,20,South East
52,2,2,1,20,South East
162,3,2,1,20,South East
279,4,2,1,20,South East
312,5,2,1,20,South East
289,6,2,1,20,South East
205,7,2,1,20,South East
101,8,2,1,20,South East
122,9,2,1,20,South East
99,10,2,1,20,South East
62,11,2,1,20,South East
27,12,2,1,20,South East
27,13,2,1,20,South East
27,14,2,1,20,South East
15,15,2,1,20,South East
7,16,2,1,20,South East
170,0,3,0,20,South East
26,1,3,0,20,South East
13,2,3,0,20,South East
53,3,3,0,20,South East
101,4,3,0,20,South East
138,5,3,0,20,South East
94,6,3,0,20,South East
82,7,3,0,20,South East
75,8,3,0,20,South East
51,9,3,0,20,South East
23,10,3,0,20,South East
17,11,3,0,20,South East
11,12,3,0,20,South East
10,13,3,0,20,South East
7,14,3,0,20,South East
4,15,3,0,20,South East
2,16,3,0,20,South East
208,0,3,1,20,South East
12,1,3,1,20,South East
24,2,3,1,20,South East
26,3,3,1,20,South East
83,4,3,1,20,South East
86,5,3,1,20,South East
83,6,3,1,20,South East
58,7,3,1,20,South East
64,8,3,1,20,South East
34,9,3,1,20,South East
20,10,3,1,20,South East
12,11,3,1,20,South East
15,12,3,1,20,South East
10,13,3,1,20,South East
4,14,3,1,20,South East
2,15,3,1,20,South East
1,16,3,1,20,South East
39,0,4,0,20,South East
7,1,4,0,20,South East
3,2,4,0,20,South East
13,3,4,0,20,South East
31,4,4,0,20,South East
34,5,4,0,20,South East
23,6,4,0,20,South East
10,7,4,0,20,South East
9,8,4,0,20,South East
10,9,4,0,20,South East
6,10,4,0,20,South East
8,11,4,0,20,South East
3,12,4,0,20,South East
3,13,4,0,20,South East
1,14,4,0,20,South East
0,15,4,0,20,South East
1,16,4,0,20,South East
40,0,4,1,20,South East
4,1,4,1,20,South East
3,2,4,1,20,South East
11,3,4,1,20,South East
21,4,4,1,20,South East
25,5,4,1,20,South East
18,6,4,1,20,South East
11,7,4,1,20,South East
13,8,4,1,20,South East
7,9,4,1,20,South East
8,10,4,1,20,South East
4,11,4,1,20,South East
3,12,4,1,20,South East
0,13,4,1,20,South East
1,14,4,1,20,South East
2,15,4,1,20,South East
2,16,4,1,20,South East
7271,0,0,0,22,London
998,1,0,0,22,London
872,2,0,0,22,London
2283,3,0,0,22,London
2341,4,0,0,22,London
2147,5,0,0,22,London
2238,6,0,0,22,London
2301,7,0,0,22,London
2224,8,0,0,22,London
2180,9,0,0,22,London
1797,10,0,0,22,London
1753,11,0,0,22,London
1160,12,0,0,22,London
957,13,0,0,22,London
815,14,0,0,22,London
669,15,0,0,22,London
505,16,0,0,22,London
6490,0,0,1,22,London
880,1,0,1,22,London
881,2,0,1,22,London
2325,3,0,1,22,London
2694,4,0,1,22,London
2555,5,0,1,22,London
2445,6,0,1,22,London
2473,7,0,1,22,London
2515,8,0,1,22,London
2176,9,0,1,22,London
1873,10,0,1,22,London
1736,11,0,1,22,London
1320,12,0,1,22,London
1252,13,0,1,22,London
1174,14,0,1,22,London
1086,15,0,1,22,London
1132,16,0,1,22,London
1467,0,1,0,22,London
127,1,1,0,22,London
96,2,1,0,22,London
196,3,1,0,22,London
125,4,1,0,22,London
125,5,1,0,22,London
121,6,1,0,22,London
96,7,1,0,22,London
65,8,1,0,22,London
60,9,1,0,22,London
23,10,1,0,22,London
11,11,1,0,22,London
15,12,1,0,22,London
11,13,1,0,22,London
6,14,1,0,22,London
1,15,1,0,22,London
1,16,1,0,22,London
1491,0,1,1,22,London
137,1,1,1,22,London
89,2,1,1,22,London
220,3,1,1,22,London
224,4,1,1,22,London
180,5,1,1,22,London
154,6,1,1,22,London
113,7,1,1,22,London
85,8,1,1,22,London
60,9,1,1,22,London
28,10,1,1,22,London
20,11,1,1,22,London
17,12,1,1,22,London
12,13,1,1,22,London
6,14,1,1,22,London
7,15,1,1,22,London
4,16,1,1,22,London
3235,0,2,0,22,London
266,1,2,0,22,London
284,2,2,0,22,London
1314,3,2,0,22,London
1674,4,2,0,22,London
1691,5,2,0,22,London
1272,6,2,0,22,London
815,7,2,0,22,London
503,8,2,0,22,London
417,9,2,0,22,London
271,10,2,0,22,London
169,11,2,0,22,London
130,12,2,0,22,London
125,13,2,0,22,London
83,14,2,0,22,London
32,15,2,0,22,London
18,16,2,0,22,London
3120,0,2,1,22,London
292,1,2,1,22,London
259,2,2,1,22,London
867,3,2,1,22,London
1439,4,2,1,22,London
1485,5,2,1,22,London
1060,6,2,1,22,London
675,7,2,1,22,London
435,8,2,1,22,London
350,9,2,1,22,London
311,10,2,1,22,London
206,11,2,1,22,London
147,12,2,1,22,London
125,13,2,1,22,London
71,14,2,1,22,London
35,15,2,1,22,London
17,16,2,1,22,London
4609,0,3,0,22,London
335,1,3,0,22,London
282,2,3,0,22,London
644,3,3,0,22,London
667,4,3,0,22,London
980,5,3,0,22,London
1165,6,3,0,22,London
1129,7,3,0,22,London
932,8,3,0,22,London
565,9,3,0,22,London
257,10,3,0,22,London
96,11,3,0,22,London
74,12,3,0,22,London
60,13,3,0,22,London
31,14,3,0,22,London
11,15,3,0,22,London
10,16,3,0,22,London
4413,0,3,1,22,London
346,1,3,1,22,London
289,2,3,1,22,London
808,3,3,1,22,London
1020,4,3,1,22,London
1424,5,3,1,22,London
1321,6,3,1,22,London
1281,7,3,1,22,London
897,8,3,1,22,London
501,9,3,1,22,London
259,10,3,1,22,London
133,11,3,1,22,London
116,12,3,1,22,London
90,13,3,1,22,London
38,14,3,1,22,London
25,15,3,1,22,London
7,16,3,1,22,London
329,0,4,0,22,London
33,1,4,0,22,London
16,2,4,0,22,London
51,3,4,0,22,London
99,4,4,0,22,London
103,5,4,0,22,London
133,6,4,0,22,London
134,7,4,0,22,London
77,8,4,0,22,London
45,9,4,0,22,London
34,10,4,0,22,London
14,11,4,0,22,London
10,12,4,0,22,London
9,13,4,0,22,London
2,14,4,0,22,London
3,15,4,0,22,London
2,16,4,0,22,London
399,0,4,1,22,London
18,1,4,1,22,London
21,2,4,1,22,London
66,3,4,1,22,London
102,4,4,1,22,London
125,5,4,1,22,London
93,6,4,1,22,London
76,7,4,1,22,London
60,8,4,1,22,London
38,9,4,1,22,London
10,10,4,1,22,London
19,11,4,1,22,London
13,12,4,1,22,London
3,13,4,1,22,London
2,14,4,1,22,London
3,15,4,1,22,London
1,16,4,1,22,London
7183,0,0,0,23,Yorkshire & the Humber
936,1,0,0,23,Yorkshire & the Humber
998,2,0,0,23,Yorkshire & the Humber
2251,3,0,0,23,Yorkshire & the Humber
2488,4,0,0,23,Yorkshire & the Humber
2130,5,0,0,23,Yorkshire & the Humber
2485,6,0,0,23,Yorkshire & the Humber
3061,7,0,0,23,Yorkshire & the Humber
3032,8,0,0,23,Yorkshire & the Humber
2655,9,0,0,23,Yorkshire & the Humber
